TestIncome,TestLoss,TestMAE,R2,city,split,zero_home,zero_visit,zero_person
4,0.2383787482976913,0.3689899146556854,0.7367818355560303,saopaulo,2,False,False,False
1,0.427448570728302,0.482669472694397,0.5271016359329224,london,3,False,True,False
2,0.504359781742096,0.5329077839851379,0.4652846753597259,london,3,False,True,False
4,0.655380129814148,0.6061057448387146,0.3733775615692138,london,3,False,True,False
1,0.1749893128871917,0.3034061789512634,0.800143301486969,chicago,2,False,False,False
3,0.170207142829895,0.2966905534267425,0.8292849659919739,chicago,2,False,False,False
4,0.1905735433101654,0.3104042410850525,0.8214630484580994,chicago,2,False,False,False
1,0.226608857512474,0.3544992208480835,0.7519924640655518,saopaulo,4,True,False,False
2,0.2284429371356964,0.3550593256950378,0.7565517425537109,saopaulo,4,True,False,False
3,0.2237280160188675,0.353331595659256,0.768799364566803,saopaulo,4,True,False,False
1,0.4510287046432495,0.4808250665664673,0.5011168718338013,london,2,False,True,False
3,0.6438235640525818,0.5919480919837952,0.3742071390151977,london,2,False,True,False
4,0.7578564882278442,0.6341668963432312,0.2756161689758301,london,2,False,True,False
1,1.0201869010925293,0.8092676401138306,-0.129456341266632,saopaulo,2,True,True,False
3,1.031461477279663,0.8133523464202881,-0.0658798590302467,saopaulo,2,True,True,False
4,1.37300443649292,0.9552050232887268,-0.5588241219520569,saopaulo,2,True,True,False
1,0.8333849310874939,0.6975898146629333,0.0465897507965564,chicago,2,True,True,False
3,0.6767218112945557,0.6408547163009644,0.3209683299064636,chicago,2,True,True,False
4,0.8790313005447388,0.7267443537712097,0.1877837926149368,chicago,2,True,True,False
1,0.1768286675214767,0.3146030604839325,0.8116114735603333,boston,3,False,False,True
2,0.1971772909164428,0.3229275941848755,0.8051076531410217,boston,3,False,False,True
4,0.2298777848482132,0.3425021469593048,0.7683631181716919,boston,3,False,False,True
random,0.6687741279602051,0.6467195749282837,0.3274053037166595,chicago,random,True,True,False
1,0.2171847820281982,0.34556645154953,0.7616331577301025,saopaulo,4,True,False,True
2,0.2210960835218429,0.3485660552978515,0.7640898823738098,saopaulo,4,True,False,True
3,0.2184297293424606,0.3483986556529999,0.7743003368377686,saopaulo,4,True,False,True
random,0.9383856058120728,0.7899333834648132,0.0568768195807933,saopaulo,random,True,True,False
1,0.5002329349517822,0.5254141092300415,0.4448782503604889,london,4,False,True,False
2,0.5487498044967651,0.5597982406616211,0.4175931215286255,london,4,False,True,False
3,0.6058254837989807,0.5887412428855896,0.4110133349895477,london,4,False,True,False
random,0.3888603746891022,0.4566617012023926,0.6095415353775024,hongkong,random,True,False,True
random,0.1955876350402832,0.3302898705005646,0.8070236444473267,london,random,False,False,False
1,0.9628096222877502,0.7786789536476135,-0.0573690459132194,london,3,True,True,False
2,0.9370774030685424,0.7706484198570251,0.0121126277372241,london,3,True,True,False
4,0.9893369078636168,0.8089374899864197,0.0484687760472297,london,3,True,True,False
2,0.4567542970180511,0.4988834261894226,0.5424536466598511,chicago,1,False,True,False
